Lokacija,Datum,TackaRose9am,univerzalnoVremeZa9am,TackaRose3pm,univerzalnoVremeZa3pm
YMHB,2010-03-10,3.00,2010-03-09 22:00:00+00:00,2.00,2010-03-10 04:00:00+00:00
YMHB,2010-03-11,4.00,2010-03-10 22:00:00+00:00,6.00,2010-03-11 04:00:00+00:00
YMHB,2010-03-12,9.00,2010-03-11 22:00:00+00:00,8.00,2010-03-12 04:00:00+00:00
YMHB,2010-03-13,11.00,2010-03-12 22:00:00+00:00,11.00,2010-03-13 04:00:00+00:00
YMHB,2010-03-14,11.00,2010-03-13 22:00:00+00:00,8.00,2010-03-14 04:00:00+00:00
YMHB,2010-03-15,10.00,2010-03-14 22:00:00+00:00,5.00,2010-03-15 04:00:00+00:00
YMHB,2010-03-16,11.00,2010-03-15 22:00:00+00:00,16.00,2010-03-16 04:00:00+00:00
YMHB,2010-03-17,14.00,2010-03-16 22:00:00+00:00,9.00,2010-03-17 04:00:00+00:00
YMHB,2010-03-18,10.00,2010-03-17 22:00:00+00:00,12.00,2010-03-18 04:00:00+00:00
YMHB,2010-03-19,16.00,2010-03-18 22:00:00+00:00,10.00,2010-03-19 04:00:00+00:00
YMHB,2010-03-20,7.00,2010-03-19 22:00:00+00:00,4.00,2010-03-20 04:00:00+00:00
YMHB,2010-03-21,8.00,2010-03-20 22:00:00+00:00,6.00,2010-03-21 04:00:00+00:00
YMHB,2010-03-22,5.00,2010-03-21 22:00:00+00:00,8.00,2010-03-22 04:00:00+00:00
YMHB,2010-03-23,8.00,2010-03-22 22:00:00+00:00,3.00,2010-03-23 04:00:00+00:00
YMHB,2010-03-24,8.00,2010-03-23 22:00:00+00:00,8.00,2010-03-24 04:00:00+00:00
YMHB,2010-03-25,11.00,2010-03-24 22:00:00+00:00,8.00,2010-03-25 04:00:00+00:00
YMHB,2010-03-26,10.00,2010-03-25 22:00:00+00:00,8.00,2010-03-26 04:00:00+00:00
YMHB,2010-03-27,7.00,2010-03-26 22:00:00+00:00,8.00,2010-03-27 04:00:00+00:00
YMHB,2010-03-28,13.00,2010-03-27 22:00:00+00:00,10.00,2010-03-28 04:00:00+00:00
YMHB,2010-03-29,9.00,2010-03-28 22:00:00+00:00,5.00,2010-03-29 04:00:00+00:00
YMHB,2010-03-30,7.00,2010-03-29 22:00:00+00:00,5.00,2010-03-30 04:00:00+00:00
YMHB,2010-03-31,7.00,2010-03-30 22:00:00+00:00,8.00,2010-03-31 04:00:00+00:00
YMHB,2010-04-01,9.00,2010-03-31 22:00:00+00:00,6.00,2010-04-01 04:00:00+00:00
YMHB,2010-04-02,5.00,2010-04-01 22:00:00+00:00,4.00,2010-04-02 04:00:00+00:00
YMHB,2010-04-03,4.00,2010-04-02 22:00:00+00:00,5.00,2010-04-03 04:00:00+00:00
YMHB,2010-04-04,8.00,2010-04-03 23:00:00+00:00,7.00,2010-04-04 05:00:00+00:00
YMHB,2010-04-05,9.00,2010-04-04 23:00:00+00:00,9.00,2010-04-05 05:00:00+00:00
YMHB,2010-04-06,10.00,2010-04-05 23:00:00+00:00,11.00,2010-04-06 05:00:00+00:00
YMHB,2010-04-07,11.00,2010-04-06 23:00:00+00:00,16.00,2010-04-07 05:00:00+00:00
YMHB,2010-04-08,12.00,2010-04-07 23:00:00+00:00,9.00,2010-04-08 05:00:00+00:00
YMHB,2010-04-09,11.00,2010-04-08 23:00:00+00:00,10.00,2010-04-09 05:00:00+00:00
YMHB,2010-04-10,11.00,2010-04-09 23:00:00+00:00,11.00,2010-04-10 05:00:00+00:00
YMHB,2010-04-11,7.00,2010-04-10 23:00:00+00:00,3.00,2010-04-11 05:00:00+00:00
YMHB,2010-04-12,11.00,2010-04-11 23:00:00+00:00,8.00,2010-04-12 05:00:00+00:00
YMHB,2010-04-13,7.00,2010-04-12 23:00:00+00:00,6.00,2010-04-13 05:00:00+00:00
YMHB,2010-04-14,5.00,2010-04-13 23:00:00+00:00,6.00,2010-04-14 05:00:00+00:00
YMHB,2010-04-15,8.00,2010-04-14 23:00:00+00:00,7.00,2010-04-15 05:00:00+00:00
YMHB,2010-04-16,7.00,2010-04-15 23:00:00+00:00,9.00,2010-04-16 05:00:00+00:00
YMHB,2010-04-17,10.00,2010-04-16 23:00:00+00:00,12.00,2010-04-17 05:00:00+00:00
YMHB,2010-04-18,10.00,2010-04-17 23:00:00+00:00,10.00,2010-04-18 05:00:00+00:00
YMHB,2010-04-19,11.00,2010-04-18 23:00:00+00:00,14.00,2010-04-19 05:00:00+00:00
YMHB,2010-04-20,11.00,2010-04-19 23:00:00+00:00,10.00,2010-04-20 05:00:00+00:00
YMHB,2010-04-21,13.00,2010-04-20 23:00:00+00:00,10.00,2010-04-21 05:00:00+00:00
YMHB,2010-04-22,8.00,2010-04-21 23:00:00+00:00,8.00,2010-04-22 05:00:00+00:00
YMHB,2010-04-23,13.00,2010-04-22 23:00:00+00:00,15.00,2010-04-23 05:00:00+00:00
YMHB,2010-04-24,11.00,2010-04-23 23:00:00+00:00,5.00,2010-04-24 05:00:00+00:00
YMHB,2010-04-25,4.00,2010-04-24 23:00:00+00:00,2.00,2010-04-25 05:00:00+00:00
YMHB,2010-04-26,1.00,2010-04-25 23:00:00+00:00,2.00,2010-04-26 05:00:00+00:00
YMHB,2010-04-27,4.00,2010-04-26 23:00:00+00:00,1.00,2010-04-27 05:00:00+00:00
YMHB,2010-04-28,5.00,2010-04-27 23:00:00+00:00,6.00,2010-04-28 05:00:00+00:00
YMHB,2010-04-29,2.00,2010-04-28 23:00:00+00:00,0.00,2010-04-29 05:00:00+00:00
YMHB,2010-04-30,7.00,2010-04-29 23:00:00+00:00,10.00,2010-04-30 05:00:00+00:00
YMHB,2010-05-01,7.00,2010-04-30 23:00:00+00:00,6.00,2010-05-01 05:00:00+00:00
YMHB,2010-05-02,6.00,2010-05-01 23:00:00+00:00,-3.00,2010-05-02 05:00:00+00:00
YMHB,2010-05-03,3.00,2010-05-02 23:00:00+00:00,0.00,2010-05-03 05:00:00+00:00
YMHB,2010-05-04,9.00,2010-05-03 23:00:00+00:00,7.00,2010-05-04 05:00:00+00:00
YMHB,2010-05-05,5.00,2010-05-04 23:00:00+00:00,1.00,2010-05-05 05:00:00+00:00
YMHB,2010-05-06,2.00,2010-05-05 23:00:00+00:00,1.00,2010-05-06 05:00:00+00:00
YMHB,2010-05-07,8.00,2010-05-06 23:05:00+00:00,-2.00,2010-05-07 05:00:00+00:00
YMHB,2010-05-08,5.00,2010-05-07 23:00:00+00:00,6.00,2010-05-08 05:00:00+00:00
YMHB,2010-05-09,7.00,2010-05-08 23:00:00+00:00,7.00,2010-05-09 05:00:00+00:00
YMHB,2010-05-10,10.00,2010-05-09 23:00:00+00:00,8.00,2010-05-10 05:00:00+00:00
YMHB,2010-05-11,4.00,2010-05-10 23:00:00+00:00,-2.00,2010-05-11 05:00:00+00:00
YMHB,2010-05-12,2.00,2010-05-11 23:00:00+00:00,4.00,2010-05-12 05:00:00+00:00
YMHB,2010-05-13,3.00,2010-05-12 23:00:00+00:00,3.00,2010-05-13 05:00:00+00:00
YMHB,2010-05-14,6.00,2010-05-13 23:00:00+00:00,6.00,2010-05-14 05:00:00+00:00
YMHB,2010-05-15,6.00,2010-05-14 23:00:00+00:00,5.00,2010-05-15 05:00:00+00:00
YMHB,2010-05-16,5.00,2010-05-15 23:00:00+00:00,5.00,2010-05-16 05:00:00+00:00
YMHB,2010-05-17,5.00,2010-05-16 23:00:00+00:00,6.00,2010-05-17 05:00:00+00:00
YMHB,2010-05-18,4.00,2010-05-17 23:00:00+00:00,6.00,2010-05-18 05:00:00+00:00
YMHB,2010-05-19,6.00,2010-05-18 23:00:00+00:00,5.00,2010-05-19 05:00:00+00:00
YMHB,2010-05-20,5.00,2010-05-19 23:00:00+00:00,6.00,2010-05-20 05:00:00+00:00
YMHB,2010-05-21,5.00,2010-05-20 23:00:00+00:00,0.00,2010-05-21 05:00:00+00:00
YMHB,2010-05-22,0.00,2010-05-21 23:00:00+00:00,0.00,2010-05-22 05:00:00+00:00
YMHB,2010-05-23,0.00,2010-05-22 23:00:00+00:00,3.00,2010-05-23 05:00:00+00:00
YMHB,2010-05-24,3.00,2010-05-23 23:00:00+00:00,9.00,2010-05-24 05:00:00+00:00
YMHB,2010-05-25,7.00,2010-05-24 23:00:00+00:00,7.00,2010-05-25 05:00:00+00:00
YMHB,2010-05-26,4.00,2010-05-25 23:00:00+00:00,8.00,2010-05-26 05:00:00+00:00
YMHB,2010-05-27,4.00,2010-05-26 23:00:00+00:00,6.00,2010-05-27 05:00:00+00:00
YMHB,2010-05-28,4.00,2010-05-27 23:00:00+00:00,10.00,2010-05-28 05:00:00+00:00
YMHB,2010-05-29,8.00,2010-05-28 23:00:00+00:00,12.00,2010-05-29 05:00:00+00:00
YMHB,2010-05-30,9.00,2010-05-29 23:00:00+00:00,6.00,2010-05-30 05:00:00+00:00
YMHB,2010-05-31,7.00,2010-05-30 23:00:00+00:00,8.00,2010-05-31 05:00:00+00:00
YMHB,2010-06-01,7.00,2010-05-31 23:00:00+00:00,7.00,2010-06-01 05:00:00+00:00
YMHB,2010-06-02,5.00,2010-06-01 23:00:00+00:00,6.00,2010-06-02 05:00:00+00:00
YMHB,2010-06-03,5.00,2010-06-02 23:00:00+00:00,6.00,2010-06-03 05:00:00+00:00
YMHB,2010-06-04,4.00,2010-06-03 23:00:00+00:00,7.00,2010-06-04 05:00:00+00:00
YMHB,2010-06-05,6.00,2010-06-04 23:00:00+00:00,6.00,2010-06-05 05:00:00+00:00
YMHB,2010-06-06,3.00,2010-06-05 23:00:00+00:00,5.00,2010-06-06 05:00:00+00:00
YMHB,2010-06-07,3.00,2010-06-06 23:00:00+00:00,2.00,2010-06-07 05:00:00+00:00
YMHB,2010-06-08,1.00,2010-06-07 23:00:00+00:00,4.00,2010-06-08 05:00:00+00:00
YMHB,2010-06-09,3.00,2010-06-08 23:00:00+00:00,-1.00,2010-06-09 05:00:00+00:00
YMHB,2010-06-10,1.00,2010-06-09 23:00:00+00:00,4.00,2010-06-10 05:00:00+00:00
YMHB,2010-06-11,-2.00,2010-06-10 23:00:00+00:00,-1.00,2010-06-11 05:00:00+00:00
YMHB,2010-06-12,0.00,2010-06-11 23:00:00+00:00,0.00,2010-06-12 05:00:00+00:00
YMHB,2010-06-13,5.00,2010-06-12 23:00:00+00:00,1.00,2010-06-13 05:00:00+00:00
YMHB,2010-06-14,3.00,2010-06-13 23:00:00+00:00,3.00,2010-06-14 05:00:00+00:00
YMHB,2010-06-15,1.00,2010-06-14 23:00:00+00:00,4.00,2010-06-15 05:00:00+00:00
YMHB,2010-06-16,1.00,2010-06-15 23:00:00+00:00,2.00,2010-06-16 05:00:00+00:00
YMHB,2010-06-17,4.00,2010-06-16 23:00:00+00:00,2.00,2010-06-17 05:00:00+00:00
YMHB,2010-06-18,0.00,2010-06-17 23:00:00+00:00,6.00,2010-06-18 05:00:00+00:00
YMHB,2010-06-19,3.00,2010-06-18 23:00:00+00:00,2.00,2010-06-19 05:00:00+00:00
YMHB,2010-06-20,2.00,2010-06-19 23:00:00+00:00,2.00,2010-06-20 05:00:00+00:00
YMHB,2010-06-21,0.00,2010-06-20 23:00:00+00:00,3.00,2010-06-21 05:00:00+00:00
YMHB,2010-06-22,5.00,2010-06-21 23:00:00+00:00,6.00,2010-06-22 05:00:00+00:00
YMHB,2010-06-23,2.00,2010-06-22 23:00:00+00:00,4.00,2010-06-23 05:00:00+00:00
YMHB,2010-06-24,5.00,2010-06-23 23:00:00+00:00,5.00,2010-06-24 05:00:00+00:00
YMHB,2010-06-25,7.00,2010-06-24 23:00:00+00:00,9.00,2010-06-25 05:00:00+00:00
YMHB,2010-06-26,3.00,2010-06-25 23:00:00+00:00,-5.00,2010-06-26 05:00:00+00:00
YMHB,2010-06-27,-2.00,2010-06-26 23:00:00+00:00,1.00,2010-06-27 05:00:00+00:00
YMHB,2010-06-28,2.00,2010-06-27 23:00:00+00:00,4.00,2010-06-28 05:00:00+00:00
YMHB,2010-06-29,4.00,2010-06-28 23:00:00+00:00,0.00,2010-06-29 05:00:00+00:00
YMHB,2010-06-30,1.00,2010-06-29 23:00:00+00:00,2.00,2010-06-30 05:00:00+00:00
YMHB,2010-07-01,3.00,2010-06-30 23:00:00+00:00,4.00,2010-07-01 05:00:00+00:00
YMHB,2010-07-02,1.00,2010-07-01 23:00:00+00:00,3.00,2010-07-02 05:00:00+00:00
YMHB,2010-07-03,4.00,2010-07-02 23:00:00+00:00,2.00,2010-07-03 05:00:00+00:00
YMHB,2010-07-04,3.00,2010-07-03 23:00:00+00:00,4.00,2010-07-04 05:00:00+00:00
YMHB,2010-07-05,3.00,2010-07-04 23:00:00+00:00,4.00,2010-07-05 05:00:00+00:00
YMHB,2010-07-06,1.00,2010-07-05 23:00:00+00:00,3.00,2010-07-06 05:00:00+00:00
YMHB,2010-07-07,3.00,2010-07-06 23:00:00+00:00,4.00,2010-07-07 05:00:00+00:00
YMHB,2010-07-08,1.00,2010-07-07 23:00:00+00:00,2.00,2010-07-08 05:00:00+00:00
YMHB,2010-07-09,1.00,2010-07-08 23:00:00+00:00,2.00,2010-07-09 05:00:00+00:00
YMHB,2010-07-10,2.00,2010-07-09 23:00:00+00:00,8.00,2010-07-10 05:00:00+00:00
YMHB,2010-07-11,4.00,2010-07-10 23:00:00+00:00,2.00,2010-07-11 05:00:00+00:00
YMHB,2010-07-12,5.00,2010-07-11 23:00:00+00:00,6.00,2010-07-12 05:00:00+00:00
YMHB,2010-07-13,6.00,2010-07-12 23:00:00+00:00,3.00,2010-07-13 05:00:00+00:00
YMHB,2010-07-14,4.00,2010-07-13 23:00:00+00:00,0.00,2010-07-14 05:00:00+00:00
YMHB,2010-07-15,1.00,2010-07-14 23:00:00+00:00,-1.00,2010-07-15 05:00:00+00:00
YMHB,2010-07-16,2.00,2010-07-15 23:00:00+00:00,3.00,2010-07-16 05:00:00+00:00
YMHB,2010-07-17,3.00,2010-07-16 23:00:00+00:00,4.00,2010-07-17 05:00:00+00:00
YMHB,2010-07-18,5.00,2010-07-17 23:00:00+00:00,1.00,2010-07-18 05:00:00+00:00
YMHB,2010-07-19,0.00,2010-07-18 23:00:00+00:00,-1.00,2010-07-19 05:00:00+00:00
YMHB,2010-07-20,3.00,2010-07-19 23:00:00+00:00,1.00,2010-07-20 05:00:00+00:00
YMHB,2010-07-21,2.00,2010-07-20 23:00:00+00:00,3.00,2010-07-21 05:00:00+00:00
YMHB,2010-07-22,7.00,2010-07-21 23:00:00+00:00,8.00,2010-07-22 05:00:00+00:00
YMHB,2010-07-23,3.00,2010-07-22 23:00:00+00:00,3.00,2010-07-23 05:00:00+00:00
YMHB,2010-07-24,2.00,2010-07-23 23:00:00+00:00,4.00,2010-07-24 05:00:00+00:00
YMHB,2010-07-25,1.00,2010-07-24 23:00:00+00:00,-1.00,2010-07-25 05:00:00+00:00
YMHB,2010-07-26,4.00,2010-07-25 23:00:00+00:00,4.00,2010-07-26 05:00:00+00:00
YMHB,2010-07-27,7.00,2010-07-26 23:00:00+00:00,4.00,2010-07-27 05:00:00+00:00
YMHB,2010-07-28,5.00,2010-07-27 23:00:00+00:00,4.00,2010-07-28 05:00:00+00:00
YMHB,2010-07-29,4.00,2010-07-28 23:00:00+00:00,10.00,2010-07-29 05:00:00+00:00
YMHB,2010-07-30,6.00,2010-07-29 23:00:00+00:00,7.00,2010-07-30 05:00:00+00:00
YMHB,2010-07-31,6.00,2010-07-30 23:00:00+00:00,8.00,2010-07-31 05:00:00+00:00
YMHB,2010-08-01,2.00,2010-07-31 23:00:00+00:00,1.00,2010-08-01 05:00:00+00:00
YMHB,2010-08-02,5.00,2010-08-01 23:00:00+00:00,5.00,2010-08-02 05:00:00+00:00
YMHB,2010-08-03,3.00,2010-08-02 23:00:00+00:00,2.00,2010-08-03 05:00:00+00:00
YMHB,2010-08-04,5.00,2010-08-03 23:00:00+00:00,6.00,2010-08-04 05:00:00+00:00
YMHB,2010-08-05,2.00,2010-08-04 23:00:00+00:00,6.00,2010-08-05 05:00:00+00:00
YMHB,2010-08-06,3.00,2010-08-05 23:00:00+00:00,3.00,2010-08-06 05:00:00+00:00
YMHB,2010-08-07,0.00,2010-08-06 23:00:00+00:00,1.00,2010-08-07 05:00:00+00:00
YMHB,2010-08-08,1.00,2010-08-07 23:00:00+00:00,2.00,2010-08-08 05:00:00+00:00
YMHB,2010-08-09,2.00,2010-08-08 23:00:00+00:00,4.00,2010-08-09 05:00:00+00:00
YMHB,2010-08-10,3.00,2010-08-09 23:00:00+00:00,6.00,2010-08-10 05:00:00+00:00
YMHB,2010-08-11,11.00,2010-08-10 23:00:00+00:00,10.00,2010-08-11 05:00:00+00:00
YMHB,2010-08-12,8.00,2010-08-11 23:00:00+00:00,6.00,2010-08-12 05:00:00+00:00
YMHB,2010-08-13,3.00,2010-08-12 23:00:00+00:00,4.00,2010-08-13 05:00:00+00:00
YMHB,2010-08-14,5.00,2010-08-13 23:00:00+00:00,6.00,2010-08-14 05:00:00+00:00
YMHB,2010-08-15,7.00,2010-08-14 23:00:00+00:00,5.00,2010-08-15 05:00:00+00:00
YMHB,2010-08-16,0.00,2010-08-15 23:00:00+00:00,-3.00,2010-08-16 05:00:00+00:00
YMHB,2010-08-17,-1.00,2010-08-16 23:00:00+00:00,1.00,2010-08-17 05:00:00+00:00
YMHB,2010-08-18,3.00,2010-08-17 23:00:00+00:00,3.00,2010-08-18 05:00:00+00:00
YMHB,2010-08-19,6.00,2010-08-18 23:00:00+00:00,2.00,2010-08-19 05:00:00+00:00
YMHB,2010-08-20,-1.00,2010-08-19 23:00:00+00:00,4.00,2010-08-20 05:00:00+00:00
YMHB,2010-08-21,4.00,2010-08-20 23:00:00+00:00,3.00,2010-08-21 05:00:00+00:00
YMHB,2010-08-22,2.00,2010-08-21 23:00:00+00:00,2.00,2010-08-22 05:00:00+00:00
YMHB,2010-08-23,3.00,2010-08-22 23:00:00+00:00,4.00,2010-08-23 05:00:00+00:00
YMHB,2010-08-24,6.00,2010-08-23 23:00:00+00:00,1.00,2010-08-24 05:00:00+00:00
YMHB,2010-08-25,0.00,2010-08-24 23:00:00+00:00,-2.00,2010-08-25 05:00:00+00:00
YMHB,2010-08-26,-1.00,2010-08-25 23:00:00+00:00,-1.00,2010-08-26 05:00:00+00:00
YMHB,2010-08-27,1.00,2010-08-26 23:00:00+00:00,1.00,2010-08-27 05:00:00+00:00
YMHB,2010-08-28,2.00,2010-08-27 23:00:00+00:00,4.00,2010-08-28 05:00:00+00:00
YMHB,2010-08-29,4.00,2010-08-28 23:00:00+00:00,3.00,2010-08-29 05:00:00+00:00
YMHB,2010-08-30,4.00,2010-08-29 23:00:00+00:00,1.00,2010-08-30 05:00:00+00:00
YMHB,2010-08-31,4.00,2010-08-30 23:00:00+00:00,8.00,2010-08-31 05:00:00+00:00
YMHB,2010-09-01,4.00,2010-08-31 23:00:00+00:00,1.00,2010-09-01 05:00:00+00:00
YMHB,2010-09-02,1.00,2010-09-01 23:00:00+00:00,4.00,2010-09-02 05:00:00+00:00
YMHB,2010-09-03,1.00,2010-09-02 23:00:00+00:00,1.00,2010-09-03 05:00:00+00:00
YMHB,2010-09-04,6.00,2010-09-03 23:00:00+00:00,8.00,2010-09-04 05:00:00+00:00
YMHB,2010-09-05,8.00,2010-09-04 23:00:00+00:00,7.00,2010-09-05 05:00:00+00:00
YMHB,2010-09-06,1.00,2010-09-05 23:00:00+00:00,1.00,2010-09-06 03:00:00+00:00
YMHB,2010-09-07,1.00,2010-09-06 23:00:00+00:00,2.00,2010-09-07 05:00:00+00:00
YMHB,2010-09-08,1.00,2010-09-07 23:00:00+00:00,1.00,2010-09-08 05:00:00+00:00
YMHB,2010-09-09,6.00,2010-09-08 23:00:00+00:00,7.00,2010-09-09 05:00:00+00:00
YMHB,2010-09-10,8.00,2010-09-09 23:00:00+00:00,5.00,2010-09-10 05:00:00+00:00
YMHB,2010-09-11,5.00,2010-09-10 23:00:00+00:00,1.00,2010-09-11 05:00:00+00:00
YMHB,2010-09-12,4.00,2010-09-11 23:00:00+00:00,3.00,2010-09-12 05:00:00+00:00
YMHB,2010-09-13,-1.00,2010-09-12 23:00:00+00:00,0.00,2010-09-13 05:00:00+00:00
YMHB,2010-09-14,0.00,2010-09-13 23:00:00+00:00,0.00,2010-09-14 05:00:00+00:00
YMHB,2010-09-15,-2.00,2010-09-14 23:00:00+00:00,-9.00,2010-09-15 05:01:00+00:00
YMHB,2010-09-16,1.00,2010-09-15 23:00:00+00:00,-1.00,2010-09-16 05:00:00+00:00
YMHB,2010-09-17,1.00,2010-09-16 23:00:00+00:00,4.00,2010-09-17 05:00:00+00:00
YMHB,2010-09-18,1.00,2010-09-17 23:00:00+00:00,1.00,2010-09-18 05:00:00+00:00
YMHB,2010-09-19,3.00,2010-09-18 23:00:00+00:00,1.00,2010-09-19 05:00:00+00:00
YMHB,2010-09-20,4.00,2010-09-19 23:00:00+00:00,5.00,2010-09-20 05:00:00+00:00
YMHB,2010-09-21,7.00,2010-09-20 23:00:00+00:00,1.00,2010-09-21 05:00:00+00:00
YMHB,2010-09-22,3.00,2010-09-21 23:00:00+00:00,3.00,2010-09-22 05:00:00+00:00
YMHB,2010-09-23,4.00,2010-09-22 23:00:00+00:00,4.00,2010-09-23 05:00:00+00:00
YMHB,2010-09-24,9.00,2010-09-23 23:00:00+00:00,7.00,2010-09-24 05:00:00+00:00
YMHB,2010-09-25,5.00,2010-09-24 23:02:00+00:00,0.00,2010-09-25 05:00:00+00:00
YMHB,2010-09-26,2.00,2010-09-25 23:00:00+00:00,3.00,2010-09-26 05:00:00+00:00
YMHB,2010-09-27,2.00,2010-09-26 23:00:00+00:00,0.00,2010-09-27 05:00:00+00:00
YMHB,2010-09-28,-1.00,2010-09-27 23:00:00+00:00,2.00,2010-09-28 05:00:00+00:00
YMHB,2010-09-29,-2.00,2010-09-28 23:00:00+00:00,3.00,2010-09-29 05:00:00+00:00
YMHB,2010-09-30,0.00,2010-09-29 23:00:00+00:00,1.00,2010-09-30 05:00:00+00:00
YMHB,2010-10-01,4.00,2010-09-30 23:00:00+00:00,7.00,2010-10-01 05:00:00+00:00
YMHB,2010-10-02,6.00,2010-10-01 23:00:00+00:00,6.00,2010-10-02 05:00:00+00:00
YMHB,2010-10-03,6.00,2010-10-02 22:00:00+00:00,9.00,2010-10-03 04:00:00+00:00
YMHB,2010-10-04,11.00,2010-10-03 22:00:00+00:00,10.00,2010-10-04 04:00:00+00:00
YMHB,2010-10-05,1.00,2010-10-04 22:00:00+00:00,1.00,2010-10-05 04:00:00+00:00
YMHB,2010-10-06,4.00,2010-10-05 22:00:00+00:00,8.00,2010-10-06 04:00:00+00:00
YMHB,2010-10-07,0.00,2010-10-06 22:00:00+00:00,-6.00,2010-10-07 04:00:00+00:00
YMHB,2010-10-08,2.00,2010-10-07 22:00:00+00:00,-1.00,2010-10-08 04:00:00+00:00
YMHB,2010-10-09,5.00,2010-10-08 22:00:00+00:00,4.00,2010-10-09 04:00:00+00:00
YMHB,2010-10-10,3.00,2010-10-09 22:00:00+00:00,7.00,2010-10-10 04:00:00+00:00
YMHB,2010-10-11,8.00,2010-10-10 22:00:00+00:00,8.00,2010-10-11 04:00:00+00:00
YMHB,2010-10-12,11.00,2010-10-11 22:00:00+00:00,13.00,2010-10-12 04:00:00+00:00
YMHB,2010-10-13,8.00,2010-10-12 22:00:00+00:00,8.00,2010-10-13 04:00:00+00:00
YMHB,2010-10-14,3.00,2010-10-13 22:00:00+00:00,3.00,2010-10-14 04:00:00+00:00
YMHB,2010-10-15,9.00,2010-10-14 22:00:00+00:00,6.00,2010-10-15 04:00:00+00:00
YMHB,2010-10-16,-2.00,2010-10-15 22:00:00+00:00,1.00,2010-10-16 04:00:00+00:00
YMHB,2010-10-17,1.00,2010-10-16 22:00:00+00:00,4.00,2010-10-17 04:00:00+00:00
YMHB,2010-10-18,5.00,2010-10-17 22:00:00+00:00,4.00,2010-10-18 03:59:00+00:00
YMHB,2010-10-19,1.00,2010-10-18 22:00:00+00:00,3.00,2010-10-19 04:00:00+00:00
YMHB,2010-10-20,3.00,2010-10-19 22:00:00+00:00,5.00,2010-10-20 04:00:00+00:00
YMHB,2010-10-21,7.00,2010-10-20 22:00:00+00:00,10.00,2010-10-21 04:00:00+00:00
YMHB,2010-10-22,8.00,2010-10-21 22:00:00+00:00,8.00,2010-10-22 04:00:00+00:00
YMHB,2010-10-23,2.00,2010-10-22 21:57:00+00:00,3.00,2010-10-23 04:00:00+00:00
YMHB,2010-10-24,0.00,2010-10-23 22:00:00+00:00,1.00,2010-10-24 04:00:00+00:00
YMHB,2010-10-25,4.00,2010-10-24 22:00:00+00:00,6.00,2010-10-25 04:00:00+00:00
YMHB,2010-10-26,4.00,2010-10-25 22:00:00+00:00,4.00,2010-10-26 04:00:00+00:00
YMHB,2010-10-27,2.00,2010-10-26 22:00:00+00:00,2.00,2010-10-27 04:00:00+00:00
YMHB,2010-10-28,8.00,2010-10-27 22:00:00+00:00,8.00,2010-10-28 04:00:00+00:00
YMHB,2010-10-29,7.00,2010-10-28 22:00:00+00:00,11.00,2010-10-29 04:00:00+00:00
YMHB,2010-10-30,11.00,2010-10-29 22:00:00+00:00,14.00,2010-10-30 04:00:00+00:00
YMHB,2010-10-31,16.00,2010-10-30 22:00:00+00:00,16.00,2010-10-31 04:00:00+00:00
YMHB,2010-11-01,2.00,2010-10-31 22:00:00+00:00,2.00,2010-11-01 04:00:00+00:00
YMHB,2010-11-02,6.00,2010-11-01 22:00:00+00:00,9.00,2010-11-02 03:55:00+00:00
YMHB,2010-11-03,2.00,2010-11-02 22:00:00+00:00,4.00,2010-11-03 04:00:00+00:00
YMHB,2010-11-04,2.00,2010-11-03 22:00:00+00:00,3.00,2010-11-04 04:00:00+00:00
YMHB,2010-11-05,2.00,2010-11-04 22:00:00+00:00,3.00,2010-11-05 04:00:00+00:00
YMHB,2010-11-06,4.00,2010-11-05 22:00:00+00:00,6.00,2010-11-06 04:00:00+00:00
YMHB,2010-11-07,5.00,2010-11-06 22:00:00+00:00,11.00,2010-11-07 04:00:00+00:00
YMHB,2010-11-08,5.00,2010-11-07 22:00:00+00:00,2.00,2010-11-08 04:00:00+00:00
YMHB,2010-11-09,6.00,2010-11-08 22:00:00+00:00,8.00,2010-11-09 04:00:00+00:00
YMHB,2010-11-10,10.00,2010-11-09 22:00:00+00:00,13.00,2010-11-10 04:00:00+00:00
YMHB,2010-11-11,7.00,2010-11-10 22:00:00+00:00,11.00,2010-11-11 04:00:00+00:00
YMHB,2010-11-12,10.00,2010-11-11 22:00:00+00:00,14.00,2010-11-12 04:00:00+00:00
YMHB,2010-11-13,6.00,2010-11-12 22:00:00+00:00,3.00,2010-11-13 04:00:00+00:00
YMHB,2010-11-14,9.00,2010-11-13 22:00:00+00:00,10.00,2010-11-14 04:00:00+00:00
YMHB,2010-11-15,10.00,2010-11-14 22:00:00+00:00,10.00,2010-11-15 04:00:00+00:00
YMHB,2010-11-16,2.00,2010-11-15 22:00:00+00:00,2.00,2010-11-16 04:00:00+00:00
YMHB,2010-11-17,4.00,2010-11-16 22:00:00+00:00,6.00,2010-11-17 04:00:00+00:00
YMHB,2010-11-18,5.00,2010-11-17 22:00:00+00:00,1.00,2010-11-18 04:00:00+00:00
YMHB,2010-11-19,2.00,2010-11-18 22:00:00+00:00,1.00,2010-11-19 04:00:00+00:00
YMHB,2010-11-20,4.00,2010-11-19 22:00:00+00:00,7.00,2010-11-20 04:00:00+00:00
YMHB,2010-11-21,3.00,2010-11-20 22:00:00+00:00,6.00,2010-11-21 04:00:00+00:00
